qid,name,place_hint,wikipedia_url,sublists
Q4862481,Baron Hirsch Cemetery,United States|New York|Jewish cemeteries in New York City|New York City|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/Baron_Hirsch_Cemetery,List of cemeteries in the United States|List of cemeteries in New York|List of Jewish cemeteries in New York City|List of cemeteries in New York City|List of Jewish cemeteries in the United States
Q6905058,Montefiore Cemetery,United States|New York|Jewish cemeteries in New York City|New York City|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/Montefiore_Cemetery,List of cemeteries in the United States|List of cemeteries in New York|List of Jewish cemeteries in New York City|List of cemeteries in New York City|List of Jewish cemeteries in the United States
Q6723847,Machpelah Cemetery (Queens),United States|New York|Jewish cemeteries in New York City|New York City|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/Machpelah_Cemetery_(Queens),List of cemeteries in the United States|List of cemeteries in New York|List of Jewish cemeteries in New York City|List of cemeteries in New York City|List of Jewish cemeteries in the United States
Q6922570,Mount Olivet Cemetery (Milwaukee),United States,https://en.wikipedia.org/wiki/Mount_Olivet_Cemetery_(Milwaukee),List of cemeteries in the United States
Q5151615,Comet Lodge Cemetery,United States,https://en.wikipedia.org/wiki/Comet_Lodge_Cemetery,List of cemeteries in the United States
Q14704329,Jewell Cemetery State Historic Site,United States|Missouri,https://en.wikipedia.org/wiki/Jewell_Cemetery_State_Historic_Site,"List of cemeteries in the United States|List of cemeteries in Boone County, Missouri|List of cemeteries in Missouri"
Q6922568,"Mount Olivet Cemetery (Janesville, Wisconsin)",United States,https://en.wikipedia.org/wiki/Mount_Olivet_Cemetery_(Janesville%2C_Wisconsin),List of cemeteries in the United States
Q6924768,Mount Zion Cemetery (New York City),United States|New York|Jewish cemeteries in New York City|New York City|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/Mount_Zion_Cemetery_(New_York_City),List of cemeteries in the United States|List of cemeteries in New York|List of Jewish cemeteries in New York City|List of cemeteries in New York City|List of Jewish cemeteries in the United States
Q5604997,"Greenwood Cemetery (Hillsdale, Missouri)",United States|Missouri|African American cemeteries,https://en.wikipedia.org/wiki/Greenwood_Cemetery_(Hillsdale%2C_Missouri),List of cemeteries in the United States|List of cemeteries in Missouri|List of African American cemeteries
Q5417184,"Evergreen Cemetery (Menomonie, Wisconsin)",United States,https://en.wikipedia.org/wiki/Evergreen_Cemetery_(Menomonie%2C_Wisconsin),List of cemeteries in the United States
Q5430638,Fairmount Cemetery (Denver),United States|Colorado,https://en.wikipedia.org/wiki/Fairmount_Cemetery_(Denver),List of cemeteries in the United States|List of cemeteries in Colorado
Q5336824,"Eden Cemetery (Collingdale, Pennsylvania)",United States|Pennsylvania|African American cemeteries,https://en.wikipedia.org/wiki/Eden_Cemetery_(Collingdale%2C_Pennsylvania),List of cemeteries in the United States|List of cemeteries in Pennsylvania|List of African American cemeteries
Q5595564,"Grandview Cemetery, Fort Collins",United States|Colorado,https://en.wikipedia.org/wiki/Grandview_Cemetery%2C_Fort_Collins,List of cemeteries in the United States|List of cemeteries in Colorado
Q5595232,"Grand View Burial Park, Hannibal",United States|Missouri,https://en.wikipedia.org/wiki/Grand_View_Burial_Park%2C_Hannibal,List of cemeteries in the United States|List of cemeteries in Missouri
Q5417254,Evergreen Washelli Memorial Park,United States,https://en.wikipedia.org/wiki/Evergreen_Washelli_Memorial_Park,List of cemeteries in the United States
Q5058663,Cementerio Católico San Vicente de Paul,United States,https://en.wikipedia.org/wiki/Cementerio_Cat%C3%B3lico_San_Vicente_de_Paul,List of cemeteries in the United States
Q5058664,Cementerio Municipal de Mayagüez,United States,https://en.wikipedia.org/wiki/Cementerio_Municipal_de_Mayag%C3%BCez,List of cemeteries in the United States
Q4794987,Arnold Burying Ground,United States|Rhode Island,https://en.wikipedia.org/wiki/Arnold_Burying_Ground,List of cemeteries in the United States|List of cemeteries in Rhode Island
Q5149692,Columbia Gardens Cemetery,United States,https://en.wikipedia.org/wiki/Columbia_Gardens_Cemetery,List of cemeteries in the United States
Q5261217,Der Stadt Friedhof,United States|Texas,https://en.wikipedia.org/wiki/Der_Stadt_Friedhof,List of cemeteries in the United States|List of cemeteries in Texas
Q4879583,"Beech Grove Cemetery (Muncie, Indiana)",United States|Indiana,https://en.wikipedia.org/wiki/Beech_Grove_Cemetery_(Muncie%2C_Indiana),List of cemeteries in the United States|List of cemeteries in Indiana
Q6922681,Mount Peace Cemetery,United States|Pennsylvania,https://en.wikipedia.org/wiki/Mount_Peace_Cemetery,List of cemeteries in the United States|List of cemeteries in Pennsylvania
Q6863788,Minden Cemetery,United States|Louisiana,https://en.wikipedia.org/wiki/Minden_Cemetery,List of cemeteries in the United States|List of cemeteries in Louisiana
Q5313794,Dumfries Cemetery,United States,https://en.wikipedia.org/wiki/Dumfries_Cemetery,List of cemeteries in the United States
Q5093704,Chester Rural Cemetery,United States|Pennsylvania,https://en.wikipedia.org/wiki/Chester_Rural_Cemetery,List of cemeteries in the United States|List of cemeteries in Pennsylvania|List of rural cemeteries in the United States
Q5417181,"Evergreen Cemetery (Colorado Springs, Colorado)",United States|Colorado,https://en.wikipedia.org/wiki/Evergreen_Cemetery_(Colorado_Springs%2C_Colorado),List of cemeteries in the United States|List of cemeteries in Colorado
Q6464516,La Pointe Indian Cemetery,United States,https://en.wikipedia.org/wiki/La_Pointe_Indian_Cemetery,List of cemeteries in the United States
Q5430801,"Fairview Cemetery & Arboretum (Westfield, New Jersey)",United States|New Jersey,https://en.wikipedia.org/wiki/Fairview_Cemetery_%26_Arboretum_(Westfield%2C_New_Jersey),List of cemeteries in the United States|List of cemeteries in New Jersey
Q5604992,Greenwood Cemetery (Atlanta),United States|Georgia,https://en.wikipedia.org/wiki/Greenwood_Cemetery_(Atlanta),List of cemeteries in the United States|List of cemeteries in Georgia (U.S. state)
Q2075852,Edson Cemetery,United States|Massachusetts,https://en.wikipedia.org/wiki/Edson_Cemetery,List of cemeteries in the United States|List of cemeteries in Massachusetts
Q15221766,"Glenwood Cemetery (Washington, D.C.)",United States,https://en.wikipedia.org/wiki/Glenwood_Cemetery_(Washington%2C_D.C.),List of cemeteries in the United States
Q6906473,Montrose Cemetery,United States,https://en.wikipedia.org/wiki/Montrose_Cemetery,"List of cemeteries in the United States|List of cemeteries in Cook County, Illinois"
Q5474608,Founders Memorial Cemetery,United States|Texas,https://en.wikipedia.org/wiki/Founders_Memorial_Cemetery,List of cemeteries in the United States|List of cemeteries in Texas
Q7400950,"Historic St. Ann's (Greenwood, Taylor County, Wisconsin)",United States,https://en.wikipedia.org/wiki/Historic_St._Ann's_(Greenwood%2C_Taylor_County%2C_Wisconsin),List of cemeteries in the United States
Q8872129,"All Saints Cemetery (Des Plaines, Illinois)",United States,https://en.wikipedia.org/wiki/All_Saints_Cemetery_(Des_Plaines%2C_Illinois),"List of cemeteries in the United States|List of cemeteries in Cook County, Illinois"
Q14693512,Calvary Cemetery (St. Louis),United States|Missouri,https://en.wikipedia.org/wiki/Calvary_Cemetery_(St._Louis),List of cemeteries in the United States|List of cemeteries in Missouri
Q16976608,Holt Cemetery,United States|Louisiana,https://en.wikipedia.org/wiki/Holt_Cemetery,List of cemeteries in the United States|List of cemeteries in Louisiana
Q14680378,Hardyville Cemetery,United States|Arizona,https://en.wikipedia.org/wiki/Hardyville_Cemetery,List of cemeteries in the United States|List of cemeteries in Arizona
Q14705046,Austin Cemetery,United States|Nevada,https://en.wikipedia.org/wiki/Austin_Cemetery,List of cemeteries in the United States|List of cemeteries in Nevada
Q15242405,Lindenwood Cemetery,United States|Indiana,https://en.wikipedia.org/wiki/Lindenwood_Cemetery,List of cemeteries in the United States|List of rural cemeteries in the United States|List of cemeteries in Indiana
Q16953658,"Mount Olivet Cemetery (Wheat Ridge, Colorado)",United States|Colorado,https://en.wikipedia.org/wiki/Mount_Olivet_Cemetery_(Wheat_Ridge%2C_Colorado),List of cemeteries in the United States|List of cemeteries in Colorado
Q16891153,"Evergreen Cemetery (New Haven, Connecticut)",United States,https://en.wikipedia.org/wiki/Evergreen_Cemetery_(New_Haven%2C_Connecticut),List of cemeteries in the United States
Q16931884,Lake Forest Cemetery,United States|Illinois,https://en.wikipedia.org/wiki/Lake_Forest_Cemetery,List of cemeteries in the United States|List of rural cemeteries in the United States|List of cemeteries in Illinois
Q17183245,La Belle Cemetery,United States,https://en.wikipedia.org/wiki/La_Belle_Cemetery,List of cemeteries in the United States
Q19877951,Double Butte Cemetery,United States|Arizona,https://en.wikipedia.org/wiki/Double_Butte_Cemetery,List of cemeteries in the United States|List of cemeteries in Arizona
Q22059041,"Greenlawn Cemetery (Indianapolis, Indiana)",United States|Indiana,https://en.wikipedia.org/wiki/Greenlawn_Cemetery_(Indianapolis%2C_Indiana),List of cemeteries in the United States|List of cemeteries in Indiana
Q22919911,Monument Cemetery,United States|Pennsylvania,https://en.wikipedia.org/wiki/Monument_Cemetery,List of cemeteries in the United States|List of cemeteries in Pennsylvania|List of rural cemeteries in the United States
Q22022654,Hartsdale Pet Cemetery,United States,https://en.wikipedia.org/wiki/Hartsdale_Pet_Cemetery,List of cemeteries in the United States
Q24898227,Greenwood/Memory Lawn Mortuary & Cemetery,United States|Arizona,https://en.wikipedia.org/wiki/Greenwood%2FMemory_Lawn_Mortuary_%26_Cemetery,List of cemeteries in the United States|List of cemeteries in Arizona
Q43079593,Beth David Cemetery,United States|New York|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/Beth_David_Cemetery,List of cemeteries in the United States|List of cemeteries in New York|List of Jewish cemeteries in the United States
Q38250510,Locust Valley Cemetery,United States|New York,https://en.wikipedia.org/wiki/Locust_Valley_Cemetery,List of cemeteries in the United States|List of cemeteries in New York
Q30623201,Glendale Memorial Park Cemetery,United States|Arizona,https://en.wikipedia.org/wiki/Glendale_Memorial_Park_Cemetery,List of cemeteries in the United States|List of cemeteries in Arizona
Q30624812,City of Mesa Cemetery,United States|Arizona,https://en.wikipedia.org/wiki/City_of_Mesa_Cemetery,List of cemeteries in the United States|List of cemeteries in Arizona
Q55614726,Ivy Hill Cemetery (Philadelphia),United States|Pennsylvania,https://en.wikipedia.org/wiki/Ivy_Hill_Cemetery_(Philadelphia),List of cemeteries in the United States|List of cemeteries in Pennsylvania
Q55611420,"Fairview Cemetery (Colorado Springs, Colorado)",United States|Colorado,https://en.wikipedia.org/wiki/Fairview_Cemetery_(Colorado_Springs%2C_Colorado),List of cemeteries in the United States|List of cemeteries in Colorado
Q56724236,Georgetown University Jesuit Community Cemetery,United States,https://en.wikipedia.org/wiki/Georgetown_University_Jesuit_Community_Cemetery,List of cemeteries in the United States
Q60750242,Homewood Memorial Gardens,United States,https://en.wikipedia.org/wiki/Homewood_Memorial_Gardens,"List of cemeteries in the United States|List of cemeteries in Cook County, Illinois"
Q65083308,Grand Canyon Pioneer Cemetery,United States|Arizona,https://en.wikipedia.org/wiki/Grand_Canyon_Pioneer_Cemetery,List of cemeteries in the United States|List of cemeteries in Arizona
Q85776115,Lebanon Cemetery,United States|Pennsylvania|African American cemeteries,https://en.wikipedia.org/wiki/Lebanon_Cemetery,List of cemeteries in the United States|List of cemeteries in Pennsylvania|List of African American cemeteries
Q68136606,Mount Vernon Cemetery (Philadelphia),United States|Pennsylvania|North America,https://en.wikipedia.org/wiki/Mount_Vernon_Cemetery_(Philadelphia),List of cemeteries in the United States|List of cemeteries in Pennsylvania|List of rural cemeteries in the United States|List of pyramid mausoleums in North America
Q96393898,Mordecai Sheftall Cemetery,United States|Georgia|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/Mordecai_Sheftall_Cemetery,List of cemeteries in the United States|List of cemeteries in Georgia (U.S. state)|List of Jewish cemeteries in the United States
Q96387341,Levi Sheftall Family Cemetery,United States|Georgia|Jewish cemeteries in the United States,https://en.wikipedia.org/wiki/Levi_Sheftall_Family_Cemetery,List of cemeteries in the United States|List of cemeteries in Georgia (U.S. state)|List of Jewish cemeteries in the United States
Q108581831,Shockoe Bottom African Burial Ground,United States|African American cemeteries,https://en.wikipedia.org/wiki/Shockoe_Bottom_African_Burial_Ground,List of cemeteries in the United States|List of African American cemeteries
Q109237418,"East End Cemetery (Richmond, Virginia)",United States|African American cemeteries,https://en.wikipedia.org/wiki/East_End_Cemetery_(Richmond%2C_Virginia),List of cemeteries in the United States|List of African American cemeteries
Q110338866,Father Dickson Cemetery,United States|Missouri|African American cemeteries,https://en.wikipedia.org/wiki/Father_Dickson_Cemetery,List of cemeteries in the United States|List of cemeteries in Missouri|List of African American cemeteries
Q110352823,Cold Water Cemetery,United States|Missouri,https://en.wikipedia.org/wiki/Cold_Water_Cemetery,List of cemeteries in the United States|List of cemeteries in Missouri
Q115475455,"Forest Hill Cemetery (Memphis, Tennessee)",United States|Tennessee,https://en.wikipedia.org/wiki/Forest_Hill_Cemetery_(Memphis%2C_Tennessee),List of cemeteries in the United States|List of cemeteries in Tennessee
Q28365628,Forest Hill Calvary Cemetery,United States|Missouri,https://en.wikipedia.org/wiki/Forest_Hill_Calvary_Cemetery,List of cemeteries in the United States|List of cemeteries in Missouri
Q105552369,"Mound Cemetery (Racine, Wisconsin)",United States,https://en.wikipedia.org/wiki/Mound_Cemetery_(Racine%2C_Wisconsin),List of cemeteries in the United States
Q360779,Sleepy Hollow Cemetery,United States|New York,https://en.wikipedia.org/wiki/Sleepy_Hollow_Cemetery,List of cemeteries in the United States|List of cemeteries in New York|List of rural cemeteries in the United States
Q8033026,"Woodlawn Memorial Park (Nashville, Tennessee)",United States|Tennessee,https://en.wikipedia.org/wiki/Woodlawn_Memorial_Park_(Nashville%2C_Tennessee),List of cemeteries in the United States|List of cemeteries in Tennessee
Q7580575,"Spring Hill Cemetery (Nashville, Tennessee)",United States|Tennessee,https://en.wikipedia.org/wiki/Spring_Hill_Cemetery_(Nashville%2C_Tennessee),List of cemeteries in the United States|List of cemeteries in Tennessee
Q2000666,"Woodlawn Cemetery (Bronx, New York)",United States|New York|New York City,https://en.wikipedia.org/wiki/Woodlawn_Cemetery_(Bronx%2C_New_York),List of cemeteries in the United States|List of cemeteries in New York|List of cemeteries in New York City|List of rural cemeteries in the United States
Q167251,Saint Louis Cemetery,United States|Louisiana|African American cemeteries|North America,https://en.wikipedia.org/wiki/Saint_Louis_Cemetery,List of cemeteries in the United States|List of cemeteries in Louisiana|List of African American cemeteries|List of pyramid mausoleums in North America
